inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
鈴木ミカ,2026-01-16,SLIP-260116084,RS-180X220-BK,11:07:28,11:14:23,6.9,TEH-260116084,ORD-260116-084,0,0,0,0
田中玲,2026-01-16,SLIP-260116085,VB-60-90X160-BR,11:00:59,11:04:21,3.4,TEH-260116085,ORD-260116-085,0,0,0,0
小林陽,2026-01-16,SLIP-260116086,RS-90X180-WH,10:49:18,10:53:57,4.7,TEH-260116086,ORD-260116-086,0,0,0,0
田中玲,2026-01-16,SLIP-260116087,RS-120X200-GY,11:04:32,11:08:26,3.9,TEH-260116087,ORD-260116-087,0,0,0,0
田中玲,2026-01-16,SLIP-260116088,VB-50-80X150-IV,11:08:39,11:12:23,3.7,TEH-260116088,ORD-260116-088,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116089,VT-80X200-LG,11:14:37,11:21:35,7.0,TEH-260116089,ORD-260116-089,0,0,0,0
小林陽,2026-01-16,SLIP-260116090,RS-180X220-BK,11:03:34,11:08:24,4.8,TEH-260116090,ORD-260116-090,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116091,VB-60-90X160-BR,11:21:49,11:28:37,6.8,TEH-260116091,ORD-260116-091,0,0,0,0
小林陽,2026-01-16,SLIP-260116092,RS-90X180-WH,11:08:41,11:13:21,4.7,TEH-260116092,ORD-260116-092,0,0,0,0
加藤葵,2026-01-16,SLIP-260116093,RS-120X200-GY,11:23:54,11:32:14,8.3,TEH-260116093,ORD-260116-093,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116094,VB-50-80X150-IV,11:28:56,11:35:34,6.6,TEH-260116094,ORD-260116-094,0,0,0,0
田中玲,2026-01-16,SLIP-260116095,VT-80X200-LG,11:12:37,11:16:39,4.0,TEH-260116095,ORD-260116-095,0,0,0,0
田中玲,2026-01-16,SLIP-260116096,RS-180X220-BK,11:16:49,11:20:50,4.0,TEH-260116096,ORD-260116-096,0,0,0,0
田中玲,2026-01-16,SLIP-260116097,VB-60-90X160-BR,11:20:58,11:24:29,3.5,TEH-260116097,ORD-260116-097,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116098,RS-90X180-WH,11:35:44,11:42:37,6.9,TEH-260116098,ORD-260116-098,0,0,0,0
田中玲,2026-01-16,SLIP-260116099,RS-120X200-GY,11:24:39,11:29:03,4.4,TEH-260116099,ORD-260116-099,0,0,0,0
小林陽,2026-01-16,SLIP-260116100,VB-50-80X150-IV,11:13:37,11:18:42,5.1,TEH-260116100,ORD-260116-100,0,0,0,0
田中玲,2026-01-16,SLIP-260116101,VT-80X200-LG,11:29:11,11:32:56,3.8,TEH-260116101,ORD-260116-101,0,0,0,0
田中玲,2026-01-16,SLIP-260116102,RS-180X220-BK,11:33:16,11:37:09,3.9,TEH-260116102,ORD-260116-102,0,0,0,0
小林陽,2026-01-16,SLIP-260116103,VB-60-90X160-BR,11:18:54,11:24:33,5.7,TEH-260116103,ORD-260116-103,0,0,0,0
田中玲,2026-01-16,SLIP-260116104,RS-90X180-WH,11:37:23,11:41:18,3.9,TEH-260116104,ORD-260116-104,0,0,0,0
田中玲,2026-01-16,SLIP-260116105,RS-120X200-GY,11:41:29,11:45:21,3.9,TEH-260116105,ORD-260116-105,0,0,0,0
小林陽,2026-01-16,SLIP-260116106,VB-50-80X150-IV,11:24:41,11:30:20,5.7,TEH-260116106,ORD-260116-106,0,0,0,0
加藤葵,2026-01-16,SLIP-260116107,VT-80X200-LG,11:32:23,11:40:06,7.7,TEH-260116107,ORD-260116-107,0,0,0,0
田中玲,2026-01-16,SLIP-260116108,RS-180X220-BK,11:45:34,11:49:32,4.0,TEH-260116108,ORD-260116-108,0,0,0,0
小林陽,2026-01-16,SLIP-260116109,VB-60-90X160-BR,11:30:28,11:36:11,5.7,TEH-260116109,ORD-260116-109,0,0,0,0
小林陽,2026-01-16,SLIP-260116110,RS-90X180-WH,11:36:28,11:41:57,5.5,TEH-260116110,ORD-260116-110,0,0,0,0
田中玲,2026-01-16,SLIP-260116111,RS-120X200-GY,11:49:41,11:53:56,4.2,TEH-260116111,ORD-260116-111,0,0,0,0
田中玲,2026-01-16,SLIP-260116112,VB-50-80X150-IV,11:54:09,11:57:46,3.6,TEH-260116112,ORD-260116-112,0,0,0,0
加藤葵,2026-01-16,SLIP-260116113,VT-80X200-LG,11:40:19,11:48:11,7.9,TEH-260116113,ORD-260116-113,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116114,RS-180X220-BK,11:44:59,11:51:51,6.9,TEH-260116114,ORD-260116-114,0,0,0,0
小林陽,2026-01-16,SLIP-260116115,VB-60-90X160-BR,11:47:23,11:52:25,5.0,TEH-260116115,ORD-260116-115,0,0,0,0
小林陽,2026-01-16,SLIP-260116116,RS-90X180-WH,11:52:38,11:58:09,5.5,TEH-260116116,ORD-260116-116,0,0,0,0
田中玲,2026-01-16,SLIP-260116117,RS-120X200-GY,13:00:00,13:04:13,4.2,TEH-260116117,ORD-260116-117,0,0,0,0
小林陽,2026-01-16,SLIP-260116118,VB-50-80X150-IV,13:00:00,13:05:43,5.7,TEH-260116118,ORD-260116-118,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116119,VT-80X200-LG,11:51:56,11:59:28,7.5,TEH-260116119,ORD-260116-119,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116120,RS-180X220-BK,13:00:00,13:06:42,6.7,TEH-260116120,ORD-260116-120,0,0,0,0
田中玲,2026-01-16,SLIP-260116121,VB-60-90X160-BR,13:04:29,13:08:23,3.9,TEH-260116121,ORD-260116-121,0,0,0,0
小林陽,2026-01-16,SLIP-260116122,RS-90X180-WH,13:05:54,13:11:31,5.6,TEH-260116122,ORD-260116-122,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116123,RS-120X200-GY,13:06:47,13:13:24,6.6,TEH-260116123,ORD-260116-123,0,0,0,0
加藤葵,2026-01-16,SLIP-260116124,VB-50-80X150-IV,11:48:22,11:55:21,7.0,TEH-260116124,ORD-260116-124,0,0,0,0
田中玲,2026-01-16,SLIP-260116125,VT-80X200-LG,13:08:35,13:12:19,3.7,TEH-260116125,ORD-260116-125,1,0,0,1
田中玲,2026-01-16,SLIP-260116126,RS-180X220-BK,13:12:34,13:16:22,3.8,TEH-260116126,ORD-260116-126,0,0,0,0
小林陽,2026-01-16,SLIP-260116127,VB-60-90X160-BR,13:11:50,13:16:44,4.9,TEH-260116127,ORD-260116-127,0,0,0,0
田中玲,2026-01-16,SLIP-260116128,RS-90X180-WH,13:16:39,13:20:25,3.8,TEH-260116128,ORD-260116-128,0,0,0,0
小林陽,2026-01-16,SLIP-260116129,RS-120X200-GY,13:17:04,13:22:28,5.4,TEH-260116129,ORD-260116-129,0,0,0,0
小林陽,2026-01-16,SLIP-260116130,VB-50-80X150-IV,13:22:34,13:27:38,5.1,TEH-260116130,ORD-260116-130,0,0,0,0
田中玲,2026-01-16,SLIP-260116131,VT-80X200-LG,13:20:37,13:24:47,4.2,TEH-260116131,ORD-260116-131,0,0,0,0
小林陽,2026-01-16,SLIP-260116132,RS-180X220-BK,13:27:46,13:33:21,5.6,TEH-260116132,ORD-260116-132,0,0,0,0
小林陽,2026-01-16,SLIP-260116133,VB-60-90X160-BR,13:33:40,13:39:19,5.7,TEH-260116133,ORD-260116-133,0,0,0,0
小林陽,2026-01-16,SLIP-260116134,RS-90X180-WH,13:39:32,13:44:29,5.0,TEH-260116134,ORD-260116-134,0,0,0,0
小林陽,2026-01-16,SLIP-260116135,RS-120X200-GY,13:44:37,13:50:00,5.4,TEH-260116135,ORD-260116-135,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116136,VB-50-80X150-IV,13:13:42,13:21:09,7.5,TEH-260116136,ORD-260116-136,0,0,0,0
小林陽,2026-01-16,SLIP-260116137,VT-80X200-LG,13:50:14,13:55:10,4.9,TEH-260116137,ORD-260116-137,0,0,0,0
田中玲,2026-01-16,SLIP-260116138,RS-180X220-BK,13:24:59,13:29:02,4.0,TEH-260116138,ORD-260116-138,0,0,0,0
小林陽,2026-01-16,SLIP-260116139,VB-60-90X160-BR,13:55:25,14:00:28,5.0,TEH-260116139,ORD-260116-139,0,0,0,0
加藤葵,2026-01-16,SLIP-260116140,RS-90X180-WH,13:00:00,13:08:27,8.4,TEH-260116140,ORD-260116-140,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116141,RS-120X200-GY,13:21:28,13:29:14,7.8,TEH-260116141,ORD-260116-141,0,0,0,0
田中玲,2026-01-16,SLIP-260116142,VB-50-80X150-IV,13:29:18,13:33:13,3.9,TEH-260116142,ORD-260116-142,0,0,0,0
小林陽,2026-01-16,SLIP-260116143,VT-80X200-LG,14:00:46,14:06:22,5.6,TEH-260116143,ORD-260116-143,0,0,0,0
加藤葵,2026-01-16,SLIP-260116144,RS-180X220-BK,13:08:33,13:16:26,7.9,TEH-260116144,ORD-260116-144,0,0,0,0
小林陽,2026-01-16,SLIP-260116145,VB-60-90X160-BR,14:06:35,14:11:53,5.3,TEH-260116145,ORD-260116-145,0,0,0,0
田中玲,2026-01-16,SLIP-260116146,RS-90X180-WH,13:33:21,13:37:42,4.3,TEH-260116146,ORD-260116-146,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116147,RS-120X200-GY,13:29:31,13:36:57,7.4,TEH-260116147,ORD-260116-147,0,0,0,0
小林陽,2026-01-16,SLIP-260116148,VB-50-80X150-IV,14:12:02,14:17:10,5.1,TEH-260116148,ORD-260116-148,0,0,0,0
小林陽,2026-01-16,SLIP-260116149,VT-80X200-LG,14:17:27,14:22:32,5.1,TEH-260116149,ORD-260116-149,0,0,0,0
田中玲,2026-01-16,SLIP-260116150,RS-180X220-BK,13:37:50,13:41:47,4.0,TEH-260116150,ORD-260116-150,0,0,0,0
田中玲,2026-01-16,SLIP-260116151,VB-60-90X160-BR,13:41:53,13:46:08,4.2,TEH-260116151,ORD-260116-151,0,0,0,0
小林陽,2026-01-16,SLIP-260116152,RS-90X180-WH,14:22:52,14:27:46,4.9,TEH-260116152,ORD-260116-152,0,0,0,0
田中玲,2026-01-16,SLIP-260116153,RS-120X200-GY,13:46:13,13:50:04,3.9,TEH-260116153,ORD-260116-153,0,0,0,0
田中玲,2026-01-16,SLIP-260116154,VB-50-80X150-IV,13:50:10,13:54:12,4.0,TEH-260116154,ORD-260116-154,0,0,0,0
加藤葵,2026-01-16,SLIP-260116155,VT-80X200-LG,13:27:09,13:35:42,8.6,TEH-260116155,ORD-260116-155,0,0,0,0
田中玲,2026-01-16,SLIP-260116156,RS-180X220-BK,13:54:27,13:58:03,3.6,TEH-260116156,ORD-260116-156,0,0,0,0
田中玲,2026-01-16,SLIP-260116157,VB-60-90X160-BR,13:58:15,14:01:55,3.7,TEH-260116157,ORD-260116-157,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116158,RS-90X180-WH,13:37:05,13:44:08,7.0,TEH-260116158,ORD-260116-158,0,0,0,0
田中玲,2026-01-16,SLIP-260116159,RS-120X200-GY,14:02:10,14:05:51,3.7,TEH-260116159,ORD-260116-159,0,0,0,0
田中玲,2026-01-16,SLIP-260116160,VB-50-80X150-IV,14:06:11,14:09:32,3.4,TEH-260116160,ORD-260116-160,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116161,VT-80X200-LG,13:44:20,13:51:48,7.5,TEH-260116161,ORD-260116-161,0,0,0,0
小林陽,2026-01-16,SLIP-260116162,RS-180X220-BK,14:27:52,14:33:00,5.1,TEH-260116162,ORD-260116-162,0,0,0,0
小林陽,2026-01-16,SLIP-260116163,VB-60-90X160-BR,14:33:18,14:38:25,5.1,TEH-260116163,ORD-260116-163,0,0,0,0
小林陽,2026-01-16,SLIP-260116164,RS-90X180-WH,14:38:34,14:43:25,4.8,TEH-260116164,ORD-260116-164,0,0,0,0
小林陽,2026-01-16,SLIP-260116165,RS-120X200-GY,14:43:39,14:48:38,5.0,TEH-260116165,ORD-260116-165,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116166,VB-50-80X150-IV,13:52:08,13:58:37,6.5,TEH-260116166,ORD-260116-166,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116167,VT-80X200-LG,13:58:48,14:05:45,7.0,TEH-260116167,ORD-260116-167,0,0,0,0
小林陽,2026-01-16,SLIP-260116168,RS-180X220-BK,14:48:58,14:54:46,5.8,TEH-260116168,ORD-260116-168,0,0,0,0
加藤葵,2026-01-16,SLIP-260116169,VB-60-90X160-BR,13:57:25,14:04:05,6.7,TEH-260116169,ORD-260116-169,0,0,0,0
田中玲,2026-01-16,SLIP-260116170,RS-90X180-WH,14:09:47,14:14:12,4.4,TEH-260116170,ORD-260116-170,0,0,0,0
小林陽,2026-01-16,SLIP-260116171,RS-120X200-GY,14:55:06,15:00:31,5.4,TEH-260116171,ORD-260116-171,0,0,0,0
田中玲,2026-01-16,SLIP-260116172,VB-50-80X150-IV,14:14:23,14:18:03,3.7,TEH-260116172,ORD-260116-172,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116173,VT-80X200-LG,14:05:52,14:12:27,6.6,TEH-260116173,ORD-260116-173,0,0,0,0
小林陽,2026-01-16,SLIP-260116174,RS-180X220-BK,15:00:45,15:05:58,5.2,TEH-260116174,ORD-260116-174,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116175,VB-60-90X160-BR,14:12:42,14:19:17,6.6,TEH-260116175,ORD-260116-175,0,0,0,0
田中玲,2026-01-16,SLIP-260116176,RS-90X180-WH,14:18:22,14:22:12,3.8,TEH-260116176,ORD-260116-176,0,0,0,0
小林陽,2026-01-16,SLIP-260116177,RS-120X200-GY,15:06:08,15:10:48,4.7,TEH-260116177,ORD-260116-177,0,0,0,0
田中玲,2026-01-16,SLIP-260116178,VB-50-80X150-IV,14:22:19,14:26:09,3.8,TEH-260116178,ORD-260116-178,1,0,0,1
加藤葵,2026-01-16,SLIP-260116179,VT-80X200-LG,14:15:31,14:22:59,7.5,TEH-260116179,ORD-260116-179,0,0,0,0
田中玲,2026-01-16,SLIP-260116180,RS-180X220-BK,14:26:26,14:30:31,4.1,TEH-260116180,ORD-260116-180,0,0,0,0
小林陽,2026-01-16,SLIP-260116181,VB-60-90X160-BR,15:10:56,15:16:00,5.1,TEH-260116181,ORD-260116-181,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116182,RS-90X180-WH,14:19:37,14:27:18,7.7,TEH-260116182,ORD-260116-182,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116183,RS-120X200-GY,14:27:24,14:34:10,6.8,TEH-260116183,ORD-260116-183,0,0,0,0
加藤葵,2026-01-16,SLIP-260116184,VB-50-80X150-IV,14:23:05,14:31:46,8.7,TEH-260116184,ORD-260116-184,0,0,0,0
小林陽,2026-01-16,SLIP-260116185,VT-80X200-LG,15:16:15,15:21:10,4.9,TEH-260116185,ORD-260116-185,0,0,0,0
加藤葵,2026-01-16,SLIP-260116186,RS-180X220-BK,14:31:58,14:39:35,7.6,TEH-260116186,ORD-260116-186,0,0,0,0
加藤葵,2026-01-16,SLIP-260116187,VB-60-90X160-BR,14:39:45,14:46:37,6.9,TEH-260116187,ORD-260116-187,0,0,0,0
田中玲,2026-01-16,SLIP-260116188,RS-90X180-WH,14:30:44,14:34:26,3.7,TEH-260116188,ORD-260116-188,0,0,0,0
加藤葵,2026-01-16,SLIP-260116189,RS-120X200-GY,14:46:46,14:53:52,7.1,TEH-260116189,ORD-260116-189,0,0,0,0
田中玲,2026-01-16,SLIP-260116190,VB-50-80X150-IV,14:34:38,14:38:34,3.9,TEH-260116190,ORD-260116-190,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116191,VT-80X200-LG,14:34:19,14:41:00,6.7,TEH-260116191,ORD-260116-191,0,0,0,0
加藤葵,2026-01-16,SLIP-260116192,RS-180X220-BK,14:54:09,15:01:19,7.2,TEH-260116192,ORD-260116-192,0,0,0,0
小林陽,2026-01-16,SLIP-260116193,VB-60-90X160-BR,15:21:20,15:26:35,5.2,TEH-260116193,ORD-260116-193,0,0,0,0
加藤葵,2026-01-16,SLIP-260116194,RS-90X180-WH,15:01:36,15:09:47,8.2,TEH-260116194,ORD-260116-194,0,0,0,0
加藤葵,2026-01-16,SLIP-260116195,RS-120X200-GY,15:10:04,15:17:42,7.6,TEH-260116195,ORD-260116-195,0,0,0,0
田中玲,2026-01-16,SLIP-260116196,VB-50-80X150-IV,14:38:49,14:42:45,3.9,TEH-260116196,ORD-260116-196,0,0,0,0
小林陽,2026-01-16,SLIP-260116197,VT-80X200-LG,15:26:41,15:32:04,5.4,TEH-260116197,ORD-260116-197,0,0,0,0
小林陽,2026-01-16,SLIP-260116198,RS-180X220-BK,15:32:24,15:38:19,5.9,TEH-260116198,ORD-260116-198,0,0,0,0
田中玲,2026-01-16,SLIP-260116199,VB-60-90X160-BR,14:43:05,14:47:05,4.0,TEH-260116199,ORD-260116-199,0,0,0,0
田中玲,2026-01-16,SLIP-260116200,RS-90X180-WH,14:47:14,14:50:54,3.7,TEH-260116200,ORD-260116-200,0,0,0,0
加藤葵,2026-01-16,SLIP-260116201,RS-120X200-GY,15:17:54,15:26:01,8.1,TEH-260116201,ORD-260116-201,0,0,0,0
田中玲,2026-01-16,SLIP-260116202,VB-50-80X150-IV,14:50:59,14:54:54,3.9,TEH-260116202,ORD-260116-202,0,0,0,0
田中玲,2026-01-16,SLIP-260116203,VT-80X200-LG,14:55:14,14:59:19,4.1,TEH-260116203,ORD-260116-203,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116204,RS-180X220-BK,14:54:59,15:02:25,7.4,TEH-260116204,ORD-260116-204,0,0,0,0
加藤葵,2026-01-16,SLIP-260116205,VB-60-90X160-BR,15:26:06,15:33:43,7.6,TEH-260116205,ORD-260116-205,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116206,RS-90X180-WH,15:02:37,15:09:42,7.1,TEH-260116206,ORD-260116-206,0,0,0,0
小林陽,2026-01-16,SLIP-260116207,RS-120X200-GY,15:38:33,15:43:51,5.3,TEH-260116207,ORD-260116-207,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116208,VB-50-80X150-IV,15:09:53,15:17:14,7.3,TEH-260116208,ORD-260116-208,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116209,VT-80X200-LG,15:17:32,15:25:05,7.5,TEH-260116209,ORD-260116-209,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116210,RS-180X220-BK,15:25:19,15:32:33,7.2,TEH-260116210,ORD-260116-210,0,0,0,0
田中玲,2026-01-16,SLIP-260116211,VB-60-90X160-BR,14:59:39,15:03:23,3.7,TEH-260116211,ORD-260116-211,0,0,0,0
小林陽,2026-01-16,SLIP-260116212,RS-90X180-WH,15:44:10,15:48:53,4.7,TEH-260116212,ORD-260116-212,0,0,0,0
加藤葵,2026-01-16,SLIP-260116213,RS-120X200-GY,15:33:59,15:41:34,7.6,TEH-260116213,ORD-260116-213,0,0,0,0
小林陽,2026-01-16,SLIP-260116214,VB-50-80X150-IV,15:49:13,15:53:44,4.5,TEH-260116214,ORD-260116-214,0,0,0,0
田中玲,2026-01-16,SLIP-260116215,VT-80X200-LG,15:03:38,15:07:28,3.8,TEH-260116215,ORD-260116-215,0,0,0,0
小林陽,2026-01-16,SLIP-260116216,RS-180X220-BK,15:53:55,15:58:48,4.9,TEH-260116216,ORD-260116-216,0,0,0,0
田中玲,2026-01-16,SLIP-260116217,VB-60-90X160-BR,15:07:40,15:11:48,4.1,TEH-260116217,ORD-260116-217,0,0,0,0
田中玲,2026-01-16,SLIP-260116218,RS-90X180-WH,15:12:00,15:15:59,4.0,TEH-260116218,ORD-260116-218,0,0,0,0
加藤葵,2026-01-16,SLIP-260116219,RS-120X200-GY,15:41:51,15:49:24,7.5,TEH-260116219,ORD-260116-219,0,0,0,0
田中玲,2026-01-16,SLIP-260116220,VB-50-80X150-IV,15:20:36,15:24:22,3.8,TEH-260116220,ORD-260116-220,0,0,0,0
小林陽,2026-01-16,SLIP-260116221,VT-80X200-LG,15:58:53,16:04:18,5.4,TEH-260116221,ORD-260116-221,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116222,RS-180X220-BK,15:32:53,15:40:40,7.8,TEH-260116222,ORD-260116-222,0,0,0,0
田中玲,2026-01-16,SLIP-260116223,VB-60-90X160-BR,15:24:42,15:28:04,3.4,TEH-260116223,ORD-260116-223,0,0,0,0
鈴木ミカ,2026-01-16,SLIP-260116224,RS-90X180-WH,15:40:45,15:46:52,6.1,TEH-260116224,ORD-260116-224,0,0,0,0
小林陽,2026-01-16,SLIP-260116225,RS-120X200-GY,16:04:30,16:09:18,4.8,TEH-260116225,ORD-260116-225,0,0,0,0
加藤葵,2026-01-16,SLIP-260116226,VB-50-80X150-IV,15:49:38,15:58:38,9.0,TEH-260116226,ORD-260116-226,0,0,0,0
小林陽,2026-01-19,SLIP-260119001,VB-50-80X150-IV,08:38:21,08:43:21,5.0,TEH-260119001,ORD-260119-001,0,0,0,0
加藤葵,2026-01-19,SLIP-260119002,VT-80X200-LG,08:37:25,08:46:03,8.6,TEH-260119002,ORD-260119-002,0,0,0,0
加藤葵,2026-01-19,SLIP-260119003,RS-180X220-BK,08:46:09,08:55:05,8.9,TEH-260119003,ORD-260119-003,0,0,0,0
小林陽,2026-01-19,SLIP-260119004,VB-60-90X160-BR,08:43:58,08:49:31,5.5,TEH-260119004,ORD-260119-004,0,0,0,0
田中玲,2026-01-19,SLIP-260119005,RS-90X180-WH,08:54:41,08:58:56,4.2,TEH-260119005,ORD-260119-005,1,0,0,1
田中玲,2026-01-19,SLIP-260119006,RS-120X200-GY,08:59:08,09:03:20,4.2,TEH-260119006,ORD-260119-006,0,0,0,0
小林陽,2026-01-19,SLIP-260119007,VB-50-80X150-IV,08:49:47,08:55:12,5.4,TEH-260119007,ORD-260119-007,0,0,0,0
田中玲,2026-01-19,SLIP-260119008,VT-80X200-LG,09:03:25,09:07:25,4.0,TEH-260119008,ORD-260119-008,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119009,RS-180X220-BK,08:54:58,09:01:10,6.2,TEH-260119009,ORD-260119-009,0,0,0,0
加藤葵,2026-01-19,SLIP-260119010,VB-60-90X160-BR,09:02:40,09:11:31,8.8,TEH-260119010,ORD-260119-010,0,0,0,0
田中玲,2026-01-19,SLIP-260119011,RS-90X180-WH,09:07:32,09:11:25,3.9,TEH-260119011,ORD-260119-011,0,0,0,0
田中玲,2026-01-19,SLIP-260119012,RS-120X200-GY,09:11:41,09:15:44,4.0,TEH-260119012,ORD-260119-012,0,0,0,0
加藤葵,2026-01-19,SLIP-260119013,VB-50-80X150-IV,09:11:38,09:19:13,7.6,TEH-260119013,ORD-260119-013,0,0,0,0
田中玲,2026-01-19,SLIP-260119014,VT-80X200-LG,09:15:53,09:20:07,4.2,TEH-260119014,ORD-260119-014,0,0,0,0
田中玲,2026-01-19,SLIP-260119015,RS-180X220-BK,09:20:21,09:24:34,4.2,TEH-260119015,ORD-260119-015,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119016,VB-60-90X160-BR,09:01:23,09:08:36,7.2,TEH-260119016,ORD-260119-016,0,0,0,0
加藤葵,2026-01-19,SLIP-260119017,RS-90X180-WH,09:19:23,09:27:11,7.8,TEH-260119017,ORD-260119-017,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119018,RS-120X200-GY,09:08:51,09:16:52,8.0,TEH-260119018,ORD-260119-018,0,0,0,0
田中玲,2026-01-19,SLIP-260119019,VB-50-80X150-IV,09:24:50,09:28:46,3.9,TEH-260119019,ORD-260119-019,0,0,0,0
小林陽,2026-01-19,SLIP-260119020,VT-80X200-LG,09:17:53,09:23:17,5.4,TEH-260119020,ORD-260119-020,0,0,0,0
小林陽,2026-01-19,SLIP-260119021,RS-180X220-BK,09:23:22,09:28:20,5.0,TEH-260119021,ORD-260119-021,0,0,0,0
小林陽,2026-01-19,SLIP-260119022,VB-60-90X160-BR,09:28:38,09:33:23,4.8,TEH-260119022,ORD-260119-022,0,0,0,0
小林陽,2026-01-19,SLIP-260119023,RS-90X180-WH,09:33:42,09:39:34,5.9,TEH-260119023,ORD-260119-023,0,0,0,0
小林陽,2026-01-19,SLIP-260119024,RS-120X200-GY,09:39:45,09:44:13,4.5,TEH-260119024,ORD-260119-024,0,0,0,0
田中玲,2026-01-19,SLIP-260119025,VB-50-80X150-IV,09:35:07,09:39:28,4.3,TEH-260119025,ORD-260119-025,0,0,0,0
小林陽,2026-01-19,SLIP-260119026,VT-80X200-LG,09:44:18,09:49:49,5.5,TEH-260119026,ORD-260119-026,0,0,0,0
加藤葵,2026-01-19,SLIP-260119027,RS-180X220-BK,09:27:27,09:34:21,6.9,TEH-260119027,ORD-260119-027,0,0,0,0
加藤葵,2026-01-19,SLIP-260119028,VB-60-90X160-BR,09:34:39,09:43:07,8.5,TEH-260119028,ORD-260119-028,0,0,0,0
田中玲,2026-01-19,SLIP-260119029,RS-90X180-WH,09:39:40,09:43:33,3.9,TEH-260119029,ORD-260119-029,0,0,0,0
田中玲,2026-01-19,SLIP-260119030,RS-120X200-GY,09:43:44,09:48:03,4.3,TEH-260119030,ORD-260119-030,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119031,VB-50-80X150-IV,09:17:00,09:23:32,6.5,TEH-260119031,ORD-260119-031,0,0,0,0
小林陽,2026-01-19,SLIP-260119032,VT-80X200-LG,09:49:54,09:54:51,5.0,TEH-260119032,ORD-260119-032,0,0,0,0
小林陽,2026-01-19,SLIP-260119033,RS-180X220-BK,09:54:59,10:00:18,5.3,TEH-260119033,ORD-260119-033,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119034,VB-60-90X160-BR,09:26:44,09:32:56,6.2,TEH-260119034,ORD-260119-034,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119035,RS-90X180-WH,09:50:23,09:58:31,8.1,TEH-260119035,ORD-260119-035,0,0,0,0
小林陽,2026-01-19,SLIP-260119036,RS-120X200-GY,10:00:29,10:05:41,5.2,TEH-260119036,ORD-260119-036,0,0,0,0
加藤葵,2026-01-19,SLIP-260119037,VB-50-80X150-IV,09:43:14,09:51:04,7.8,TEH-260119037,ORD-260119-037,0,0,0,0
小林陽,2026-01-19,SLIP-260119038,VT-80X200-LG,10:05:55,10:11:23,5.5,TEH-260119038,ORD-260119-038,0,0,0,0
田中玲,2026-01-19,SLIP-260119039,RS-180X220-BK,09:48:15,09:52:41,4.4,TEH-260119039,ORD-260119-039,0,0,0,0
田中玲,2026-01-19,SLIP-260119040,VB-60-90X160-BR,09:52:55,09:56:52,4.0,TEH-260119040,ORD-260119-040,0,0,0,0
田中玲,2026-01-19,SLIP-260119041,RS-90X180-WH,09:56:57,10:01:11,4.2,TEH-260119041,ORD-260119-041,0,0,0,0
加藤葵,2026-01-19,SLIP-260119042,RS-120X200-GY,09:51:16,09:59:52,8.6,TEH-260119042,ORD-260119-042,0,0,0,0
田中玲,2026-01-19,SLIP-260119043,VB-50-80X150-IV,10:02:47,10:06:35,3.8,TEH-260119043,ORD-260119-043,0,0,0,0
鈴木ミカ,2026-01-19,SLIP-260119044,VT-80X200-LG,10:00:11,10:07:08,7.0,TEH-260119044,ORD-260119-044,0,0,0,0
小林陽,2026-01-19,SLIP-260119045,RS-180X220-BK,10:11:43,10:16:19,4.6,TEH-260119045,ORD-260119-045,0,0,0,0
加藤葵,2026-01-19,SLIP-260119046,VB-60-90X160-BR,10:03:22,10:10:53,7.5,TEH-260119046,ORD-260119-046,0,0,0,0
